
*------------- perfstat v8.3 (20150514_2838689) -------------*
 
BACKUPLOG,           DEFAULT,             "false"
CLUSTER-IP,          SET,                 "10.25.130.55"
CLUSTER-NAME,        SET
DATA-DIR,            DEFAULT,             "perfstat_20160906_170000"
FILERLOGINUSER,      DEFAULT,             "root"
HOST-OS-VERSION,     SET,                 "Windows_NT"
HOST_APP_ARGS,       DEFAULT,             "none"
HOST_APP_NAME,       DEFAULT,             "none"
ITERATIONS,          SET,                 "48"
MESSAGE-LEVEL,       SET,                 "verbose"
MODE,                SET,                 "10-mode"
OUTPUT-FILE,         DEFAULT,             "perfstat_20160906_170000.zip"
PRESET-FILE,         SET,                 "\Users\Administrator\Downloads\perfstat.preset"
SKTRACE_POINTS,      DEFAULT,             "SK 7, WAFL 4"
SSHFLAG,             SET,                 "true"
SSHKNOWNHOSTS-FILEPATH,DEFAULT
STUTTER-STATIT,      DEFAULT,             "half"
TIME,                SET,                 "15"
COMMAND_LINE,        SET,                 "--verbose -t 15 -i 48,900 10.25.130.55 -m cluster -s --include=COMMAND=df -x -m --include=COMMAND=df -A -m --include=COMMAND=sysstat -x -d -c <time> -s 5 --sshprivatekey-file=perfstat_sshkey\perfstat_privkey --preset-file=\Users\Administrator\Downloads\perfstat.preset "
CONFIG-ALL,          DEFAULT,             "false"
HOST-IP,             SET,                 "10.25.139.91"
HOST-NAME,           SET,                 "WIN-MQSSBCTD35L"
INCLUDE,             SET,                 "COMMAND=df -x -m;COMMAND=df -A -m;COMMAND=sysstat -x -d -c <time> -s 5"
ITER-INTERVAL,       SET,                 "900"
NODES,               SET,                 "10.25.130.53, 10.25.130.54, "
SAMPLE-INTERVAL,     DEFAULT,             "60"
SAMPLES,             DEFAULT,             "14"
SSHPRIVATEKEY-PATH,  SET,                 "perfstat_sshkey\perfstat_privkey"
START-TIME,          DEFAULT,             "Tue Sep 06 21:00:00 GMT 2016"
TIME,                DEFAULT,             "2"

NODE-IP,             10.25.130.54
NODE-NAME,           NETAPP-02
ONTAP VERSION,       8.2.1
MODEL,               FAS8060
HEALTH,              TRUE
UPTIME,              352 DAYS 12:25
SYSTEM ID,           0536976275
SERIAL NUMBER,       721530000621
NUMBER OF PROCESSORS,16


=-=-=-=-=-= BEGIN Iteration 1  =-=-=-=-=-= Tue Sep  6 17:01:34 EDT 2016

=-=-=-=-=-= PERF 10.25.130.54 PRESTATS =-=-=-=-=-= date

PERFSTAT_EPOCH: 1473195678 [Tue Sep 06 21:01:18 GMT 2016]



Tue Sep  6 17:01:35 EDT 2016


--- EXE-TIME of : date : 0 seconds
=-=-=-=-=-= BEGIN PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -x -m

PERFSTAT_EPOCH: 1473195679 [Tue Sep 06 21:01:19 GMT 2016]



Filesystem               total       used      avail capacity  Mounted on
/vol/vol0/            316160MB    22666MB   293493MB       7%  /vol/vol0/
/vol/vs1_cumulus_clus3/  9159884MB  6136584MB  3023300MB      67%  /vol/vs1_cumulus_clus3/
/vol/vs1_Infrastructure_root_ls2/       19MB        0MB       18MB       1%  /vol/vs1_Infrastructure_root_ls2/
/vol/vs1_xenoscope/  1842872MB   868144MB   974727MB      47%  /vol/vs1_xenoscope/
/vol/vs1_ftlvmw1/     996147MB   930378MB    65768MB      93%  /vol/vs1_ftlvmw1/
/vol/vs1_cumulus_clus5/  6606028MB  4781953MB  1824075MB      72%  /vol/vs1_cumulus_clus5/
/vol/vs1_cumulus_clus1/  6606028MB  5247765MB  1358263MB      79%  /vol/vs1_cumulus_clus1/
/vol/vs1_fusion_vol/   716800MB   439313MB   277486MB      61%  /vol/vs1_fusion_vol/
/vol/vs1_websrvc/    1459200MB      526MB  1458673MB       0%  /vol/vs1_websrvc/
/vol/vs1_labvdi2/    1045954MB   958526MB    87428MB      92%  /vol/vs1_labvdi2/
/vol/vs1_labpool7/    486400MB    23447MB   462952MB       5%  /vol/vs1_labpool7/
/vol/vs1_reflab3/     996147MB   665153MB   330994MB      67%  /vol/vs1_reflab3/


--- EXE-TIME of : df -x -m : 0 seconds

=-=-=-=-=-= CONFIG 10.25.130.54 PRESTATS =-=-=-=-=-= df -A -m

PERFSTAT_EPOCH: 1473195679 [Tue Sep 06 21:01:19 GMT 2016]



Aggregate                total       used      avail capacity  
n2_aggr0              376181MB   334807MB    41373MB      89%  
n2_aggr0/.snapshot         0MB        0MB        0MB       0%  
n2_aggr1            29718342MB 22576945MB  7141396MB      76%  
n2_aggr1/.snapshot         0MB        0MB        0MB       0%  


--- EXE-TIME of : df -A -m : 1 seconds

=-=-=-=-=-= END PRESTATS  =-=-=-=-=-= 10.25.130.54

=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_5sec
PERFSTAT_EPOCH: 1473195698 [Tue Sep 06 21:01:38 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
 29%   5976      0      0    5978   64881  72689  267139 188400       0      0       0      0     1s    96%  100%  :f   67%    0%       2      0      0       0      0       0      0
 28%   5983      0      0    6013  116977 106169  133566  94213       0      0       0      0    12     96%   52%  :    40%    0%      30      0      0       0      0       0      0
 33%   4682      0      0    4798  118926 124638  289893 175994       0      0       0      0     1s    97%   89%  Ff   56%    0%     116      0      0       0      0       0      0
 30%   4138      0      0    4138  114896 120158  270711 176692       0      0       0      0     1s    95%  100%  :f   71%    0%       0      0      0       0      0       0      0
 29%   3663      0      0    3710   44780  54694  141654  89786       0      0       0      0     0s    94%   41%  :    42%    0%      47      0      0       0      0       0      0
 27%   2819      0      0    2821   84106  86119   83144     11       0      0       0      0    12     96%    0%  -    24%    0%       2      0      0       0      0       0      0
 31%   3515      0      0    3517   36669  35141  295597 197492       0      0       0      0     1s    98%   86%  Ff   57%    0%       2      0      0       0      0       0      0
 28%   2885      0      0    2948   21112  31351  224535 148479       0      0       0      0     3s    96%  100%  :f   55%    0%      63      0      0       0      0       0      0
 30%   3232      0      0    3234   87840 107278  154496  96677       0      0       0      0     4s    96%   55%  :    41%    0%       2      0      0       0      0       0      0
 27%   3692      0      0    3716   34192  38781   88474     11       0      0       0      0     0s    98%    0%  -    32%    0%      24      0      0       0      0       0      0
 29%   3751      0      0    3783   12891  23136  200662  88731       0      0       0      0     0s    99%   45%  Tf   45%    0%      32      0      0       0      0       0      0
 30%   3314      0      0    3357   85946  93102  276111 179530       0      0       0      0     2s    99%  100%  :f   66%    0%      43      0      0       0      0       0      0
 29%   3420      0      0    3424   25487  30261  220729 173908       0      0       0      0     4s    99%   92%  :    54%    0%       4      0      0       0      0       0      0
 28%   3925      0      0    3955   36459  31811   84231      6       0      0       0      0     4s    99%    0%  -    23%    0%      30      0      0       0      0       0      0
 28%   4377      0      0    4495   53588  61541  130046  19552       0      0       0      0    12     99%    8%  Tn   27%    0%     118      0      0       0      0       0      0
 28%   7131      0      0    7131   14660  27439  279592 189775       0      0       0      0     1s   100%  100%  :f   65%    0%       0      0      0       0      0       0      0
 29%   5985      0      0    6087   25287  43013  266691 194026       0      0       0      0     3s    99%  100%  :f   54%    0%     102      0      0       0      0       0      0
 27%   5574      0      0    5576   32621  48646   88543  31871       0      0       0      0     5s    99%   18%  :    27%    0%       2      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 25%   7282      0      0    7284   22266  31388   79886     11       0      0       0      0     0s    99%    0%  -    21%    0%       2      0      0       0      0       0      0
 29%   5858      0      0    5923   19761  29608  259409 155420       0      0       0      0     0s   100%   82%  Tf   52%    0%      65      0      0       0      0       0      0
 29%   5354      0      0    5519   38015  41095  248751 174490       0      0       0      0     1s    94%  100%  :f   61%    0%     165      0      0       0      0       0      0
 27%   7444      0      0    7466   67496  76469  143062  90539       0      0       0      0    11     91%   50%  :    47%    0%      22      0      0       0      0       0      0
 33%  10913      0      0   10945   73958  83106  212437 104123       0      0       0      0     0s    93%   39%  Ff   51%    0%      32      0      0       0      0       0      0
 33%  11099      0      0   11138   83800  83849  278853 193499       0      0       0      0     0s    93%  100%  :f   69%    0%      39      0      0       0      0       0      0
 29%   8212      0      0    8216   84585  88544  157741 117572       0      0       0      0    12     91%   77%  :    51%    0%       4      0      0       0      0       0      0
 38%  11998      0      0   12030  113852 120214  250726 147756       0      0       0      0     0s    87%   70%  Ff   58%    0%      32      0      0       0      0       0      0
 35%  11168      0      0   11452  104391 106585  261452 182336       0      0       0      0    11     88%  100%  :f   63%    0%     284      0      0       0      0       0      0
 34%  10775      0      0   10786   78062  72995  209943 140790       0      0       0      0     0s    91%   56%  Fn   50%    0%      11      0      0       0      0       0      0
 35%   9843      0      0    9873   97738  96406  247454 184490       0      0       0      0     0s    90%  100%  :f   69%    0%      30      0      0       0      0       0      0
 32%   9543      0      0    9546   75625  82515  231936 185020       0      0       0      0    12     93%   92%  :    58%    0%       3      0      0       0      0       0      0
 31%   8148      0      0    8150   84045  80974  199828  90038       0      0       0      0     0s    93%   46%  Ff   45%    0%       2      0      0       0      0       0      0
 30%   7881      0      0    7911   72537  72671  261709 170506       0      0       0      0     0s    96%  100%  :f   63%    0%      30      0      0       0      0       0      0
 30%   8571      0      0    8573   87085  82570  190305 158964       0      0       0      0     0s    98%   90%  :    54%    0%       2      0      0       0      0       0      0
 32%   7735      0      0    7741   75726  72556  244277 135113       0      0       0      0     1s    99%   63%  Ff   55%    0%       6      0      0       0      0       0      0
 31%   8223      0      0    8255   85749  78669  243057 161583       0      0       0      0     0s    99%  100%  :f   67%    0%      32      0      0       0      0       0      0
 28%   8219      0      0    8263   82993  82768  149136 108937       0      0       0      0    12     99%   56%  :    44%    0%      44      0      0       0      0       0      0
 31%   7627      0      0    7631   76355  74557  272408 166407       0      0       0      0    12     99%   91%  Ff   59%    0%       4      0      0       0      0       0      0
 31%   7900      0      0    7932   69105  62492  250070 173229       0      0       0      0     0s    99%  100%  :f   61%    0%      32      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 27%   5487      0      0    5604   26412  29043  130444  76669       0      0       0      0    12     99%   48%  :    43%    0%     117      0      0       0      0       0      0
 29%   5009      0      0    5012   24379  25902  218655 115189       0      0       0      0     1s    99%   55%  Ff   48%    0%       3      0      0       0      0       0      0
 28%   4989      0      0    5019   23990  24474  258113 181400       0      0       0      0     3s    99%  100%  :f   61%    0%      30      0      0       0      0       0      0
 28%   5585      0      0    5587   31374  34861  173648 121268       0      0       0      0     4s    99%   60%  :    49%    0%       2      0      0       0      0       0      0
 27%   7464      0      0    7467   48842  36869   79543     11       0      0       0      0     1s    99%    0%  -    27%    0%       3      0      0       0      0       0      0
 29%   5507      0      0    5538   34550  52202  203231  83019       0      0       0      0     0s    98%   47%  Ff   45%    0%      31      0      0       0      0       0      0
 29%   6961      0      0    6964   39482  38907  266915 186477       0      0       0      0     1s    99%  100%  :f   64%    0%       3      0      0       0      0       0      0
 29%   7770      0      0    7772   41541  45937  196268 149787       0      0       0      0     3s    99%   92%  :    56%    0%       2      0      0       0      0       0      0
 28%   5364      0      0    5396   54098  51867   89313     11       0      0       0      0     0s    99%    0%  -    32%    0%      32      0      0       0      0       0      0
 31%   7599      0      0    7642   74210  63733  214312 112167       0      0       0      0     0s    92%   47%  Ff   47%    0%      43      0      0       0      0       0      0
 36%  12638      0      0   12641  105976  87872  244522 183228       0      0       0      0     0s    91%  100%  :f   60%    0%       3      0      0       0      0       0      0
 31%  10199      0      0   10230   77033  80335  164053 125199       0      0       0      0    12     91%   55%  :    46%    0%      31      0      0       0      0       0      0
 31%   7765      0      0    7911   66301  71216  213274 108528       0      0       0      0     0s    91%   46%  Ff   46%    0%     146      0      0       0      0       0      0
 30%   7899      0      0    7901   60864  59362  270704 193020       0      0       0      0     1s    93%  100%  :f   65%    0%       2      0      0       0      0       0      0
 30%  10365      0      0   10398   78699  79767  184981 131261       0      0       0      0     0s    98%   69%  :    56%    0%      33      0      0       0      0       0      0
 30%   7269      0      0    7273   81709  81828  212199 101646       0      0       0      0     0s    99%   35%  Ff   41%    0%       4      0      0       0      0       0      0


--- EXE-TIME of : sysstat -x -d -c 880 -s 5 : 896 seconds



=-=-=-=-=-= PERF 10.25.130.54 POSTSTATS =-=-=-=-=-= sysstat_x_1sec
PERFSTAT_EPOCH: 1473226694 [Wed Sep 07 05:38:14 GMT 2016]
node run -node local -command "priv set -q diag;sysstat -x -d -c 880 -s 5"
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 40%   8091      0      0    8136  106293 105955  354603 242501       0      0       0      0     0s    91%   81%  Fn   75%    0%      45      0      0       0      0       0      0
 40%   6380      0      0    6403  104423  96036  415822 251324       0      0       0      0     0s    93%  100%  :f   79%    0%      23      0      0       0      0       0      0
 40%   6931      0      0    7228  105237 103594  324656 221469       0      0       0      0     0s    93%   85%  Fs   70%    0%     297      0      0       0      0       0      0
 43%   7897      0      0    8334  119189 117268  393669 295610       0      0       0      0     1s    93%  100%  :f   73%    0%     437      0      0       0      0       0      0
 32%   7426      0      0    7428  109184 103538  247984 159199       0      0       0      0     0s    95%   75%  Ff   62%    0%       2      0      0       0      0       0      0
 31%   7572      0      0    7623  115590 114879  287823 211750       0      0       0      0     0s    98%  100%  :f   65%    0%      51      0      0       0      0       0      0
 38%  10813      0      0   10816  135009 132370  301644 203832       0      0       0      0     0s    97%   81%  Ff   68%    0%       3      0      0       0      0       0      0
 35%   9622      0      0    9624  132057 122375  321062 229784       0      0       0      0     0s    97%  100%  :f   78%    0%       2      0      0       0      0       0      0
 31%   6132      0      0    6199   97944  85062  278470 186969       0      0       0      0    13     97%   78%  Fn   75%    0%      67      0      0       0      0       0      0
 30%   6565      0      0    6568   33171  35756  276384 180540       0      0       0      0     2s    97%  100%  :f   65%    0%       3      0      0       0      0       0      0
 27%   3888      0      0    4262   29665  24523  252115 183571       0      0       0      0     4s    98%  100%  :f   62%    0%     374      0      0       0      0       0      0
 25%   4933      0      0    4965   39785  48472   87477   9814       0      0       0      0    19     95%   11%  :    28%    0%      32      0      0       0      0       0      0
 29%   5987      0      0    6030   61849  68411  231739 121335       0      0       0      0     0s    93%   55%  Ff   50%    0%      43      0      0       0      0       0      0
 30%   8148      0      0    8169   71328  76574  261452 175859       0      0       0      0     0s    93%  100%  :f   62%    0%      21      0      0       0      0       0      0
 31%  10840      0      0   10871   85604  87436  181791 137985       0      0       0      0    17     92%   81%  :    56%    0%      31      0      0       0      0       0      0
 32%   7619      0      0    7752   77841  86072  231718 123099       0      0       0      0     0s    92%   66%  Ff   54%    0%     133      0      0       0      0       0      0
 32%   7923      0      0    8326  103664  83668  258254 176904       0      0       0      0    16     92%  100%  :f   66%    0%     403      0      0       0      0       0      0
 30%  10242      0      0   10290   76437  84391  164894 111718       0      0       0      0    16     95%   65%  :    46%    0%      48      0      0       0      0       0      0
 34%   7665      0      0    7686   77297  76915  298220 189316       0      0       0      0     1s    99%   87%  Ff   61%    0%      21      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 33%  11168      0      0   11170   81756  82477  261965 174606       0      0       0      0     2s    99%  100%  :f   58%    0%       2      0      0       0      0       0      0
 29%   8331      0      0    8395   81494  82049  168298  91108       0      0       0      0    16     99%   43%  Fn   40%    0%      64      0      0       0      0       0      0
 32%   9292      0      0    9295   86994  70810  251781 182754       0      0       0      0     0s    99%  100%  :f   57%    0%       3      0      0       0      0       0      0
 32%   8225      0      0    8283  166193  73343  255276 192445       0      0       0      0    16     99%   85%  Fn   60%    0%      58      0      0       0      0       0      0
 36%   6893      0      0    6925  137741  43565  357885 277029       0      0       0      0    16     99%  100%  :f   70%    0%      32      0      0       0      0       0      0
 28%   4518      0      0    4559   24282  27974  193752 141440       0      0       0      0     2s    99%   77%  :    57%    0%      41      0      0       0      0       0      0
 28%   5005      0      0    5023   25704  38101  146178  18329       0      0       0      0    15     99%    9%  Fn   31%    0%      18      0      0       0      0       0      0
 27%   5316      0      0    5348   34989  52187  221500 133549       0      0       0      0     0s    98%  100%  :f   58%    0%      32      0      0       0      0       0      0
 27%   4743      0      0    4858   31683  49879  234156 128880       0      0       0      0    16     98%  100%  :f   68%    0%     115      0      0       0      0       0      0
 27%   5205      0      0    5206   34697  49481  215272 138067       0      0       0      0    16     99%  100%  :f   61%    0%       1      0      0       0      0       0      0
 31%   6183      0      0    6216  103680  36156  227743 124598       0      0       0      0     0s    98%   49%  Ff   49%    0%      33      0      0       0      0       0      0
 29%   5588      0      0    5610   53229  27142  291203 202489       0      0       0      0     1s    99%  100%  :f   63%    0%      22      0      0       0      0       0      0
 26%   4866      0      0    4867   38938  31144  186595 132717       0      0       0      0     1s    98%   75%  :    50%    0%       1      0      0       0      0       0      0
 30%   5243      0      0    5275   78717  28984  251482 123547       0      0       0      0     0s    98%   53%  Ff   56%    0%      32      0      0       0      0       0      0
 28%   4996      0      0    5001   75321  29376  265159 169999       0      0       0      0     0s    98%  100%  :f   72%    0%       5      0      0       0      0       0      0
 27%   5410      0      0    5454   87860  40099  205418 150877       0      0       0      0     0s    98%   86%  :    62%    0%      44      0      0       0      0       0      0
 31%   5041      0      0    5072  103915  44974  267608 165557       0      0       0      0     0s    99%   85%  Ff   58%    0%      31      0      0       0      0       0      0
 30%   4834      0      0    4877   98791  44721  275547 188807       0      0       0      0     0s    99%  100%  :f   65%    0%      43      0      0       0      0       0      0
 30%   4993      0      0    4996   99071  27057  205811 144964       0      0       0      0    15     98%   64%  Fn   55%    0%       3      0      0       0      0       0      0
 34%   9174      0      0    9204   89445  74255  280217 179843       0      0       0      0     0s    95%  100%  :f   69%    0%      30      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 29%   7240      0      0    7355   56072  56656  229195 165860       0      0       0      0     0s    96%  100%  :f   59%    0%     115      0      0       0      0       0      0
 23%   3922      0      0    3924   33563  26466   86728  21642       0      0       0      0    15     99%   12%  :    28%    0%       2      0      0       0      0       0      0
 32%   6116      0      0    6200   58521  42954  314438 190287       0      0       0      0     1s    98%   89%  Ff   72%    0%      84      0      0       0      0       0      0
 27%   4762      0      0    4765   44003  36786  261784 169046       0      0       0      0     1s    98%  100%  :f   62%    0%       3      0      0       0      0       0      0
 26%   3745      0      0    3749   41802  39009  146292  77519       0      0       0      0    15     98%   47%  :    44%    0%       4      0      0       0      0       0      0
 29%   7247      0      0    7279   54653  49975  196462  71078       0      0       0      0     0s    97%   36%  Ff   52%    0%      32      0      0       0      0       0      0
 28%   6197      0      0    6200   75679  67552  289969 196806       0      0       0      0     1s    98%  100%  :f   79%    0%       3      0      0       0      0       0      0
 28%   4191      0      0    4193   77391  54998  257655 177952       0      0       0      0     2s    97%  100%  :f   67%    0%       2      0      0       0      0       0      0
 27%   7472      0      0    7503   63573  60299  158290  43399       0      0       0      0    15     97%   13%  Fn   37%    0%      31      0      0       0      0       0      0
 30%   6564      0      0    6604   56837  58119  303476 186246       0      0       0      0     0s    99%  100%  :f   65%    0%      40      0      0       0      0       0      0
 29%   7183      0      0    7185   60039  57053  291820 185142       0      0       0      0     1s    99%  100%  :f   61%    0%       2      0      0       0      0       0      0
 27%   6104      0      0    6135   53947  41890  118070  46092       0      0       0      0    15     98%   23%  :    39%    0%      31      0      0       0      0       0      0
 30%   5351      0      0    5482   41110  32390  279576 164451       0      0       0      0     1s    97%   72%  Ff   58%    0%     131      0      0       0      0       0      0
 28%   5847      0      0    5848   62254  51332  269144 175296       0      0       0      0     2s    98%  100%  :f   70%    0%       1      0      0       0      0       0      0
 28%   4357      0      0    4389   42632  31190  170985 107238       0      0       0      0     2s    98%   56%  :    53%    0%      32      0      0       0      0       0      0
 32%   6170      0      0    6173  113434  35336  277565 161189       0      0       0      0     0s    98%   69%  Ff   67%    0%       3      0      0       0      0       0      0
 27%   3639      0      0    3641   35917  28849  289349 194859       0      0       0      0     1s    98%  100%  :f   67%    0%       2      0      0       0      0       0      0
 28%   3748      0      0    3779   27727  24111  145905  98054       0      0       0      0     1s    98%   58%  :    40%    0%      31      0      0       0      0       0      0
 30%   3410      0      0    3418   29494  18912  170178  62554       0      0       0      0    15     97%   13%  Fn   32%    0%       8      0      0       0      0       0      0
 28%   3089      0      0    3092   16295  18777  285442 187360       0      0       0      0     1s    98%  100%  :f   74%    0%       3      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 28%   2999      0      0    3032   16198  19731  264951 206062       0      0       0      0     4s    98%  100%  :f   62%    0%      33      0      0       0      0       0      0
 27%   8169      0      0    8214  110327  35151   71224   1500       0      0       0      0    15     98%    3%  :    21%    0%      45      0      0       0      0       0      0
 32%   6119      0      0    6121   79178  29245  282594 177411       0      0       0      0    15     98%   86%  Ff   57%    0%       2      0      0       0      0       0      0
 29%   6002      0      0    6033   83219  44263  263966 179807       0      0       0      0     0s    98%  100%  :f   59%    0%      31      0      0       0      0       0      0
 31%   6113      0      0    6228   93129  59803  260460 152848       0      0       0      0     0s    98%   63%  Fs   56%    0%     115      0      0       0      0       0      0
 29%   6228      0      0    6230   97452  61738  290628 190617       0      0       0      0    15     99%  100%  :f   63%    0%       2      0      0       0      0       0      0
 29%   6016      0      0    6067   95663  64254  248901 188138       0      0       0      0     0s    98%   84%  :    62%    0%      51      0      0       0      0       0      0
 31%   6072      0      0    6074   85481  64061  288206 174185       0      0       0      0     1s    99%   79%  Ff   57%    0%       2      0      0       0      0       0      0
 30%   8520      0      0    8523   73324  66837  283445 200703       0      0       0      0     1s    99%  100%  :f   61%    0%       3      0      0       0      0       0      0
 26%   6610      0      0    6693   39743  58688  128865  63627       0      0       0      0    15     98%   37%  :    37%    0%      83      0      0       0      0       0      0
 30%   4531      0      0    4536   53570  61308  304370 177490       0      0       0      0     1s    99%   78%  Ff   65%    0%       5      0      0       0      0       0      0
 28%   5985      0      0    5989   63214  67137  269739 186025       0      0       0      0     2s    99%  100%  :f   68%    0%       4      0      0       0      0       0      0
 28%   4443      0      0    4474   60878  55766  143607  77734       0      0       0      0     2s    99%   44%  :    45%    0%      31      0      0       0      0       0      0
 28%   3904      0      0    3943   87329  87854  155926  35398       0      0       0      0    15     99%   18%  Fs   35%    0%      39      0      0       0      0       0      0
 28%   6883      0      0    6885   38657  47000  263761 183025       0      0       0      0     0s    98%  100%  :f   65%    0%       2      0      0       0      0       0      0
 28%   6396      0      0    6428   53435  72234  259533 182251       0      0       0      0     2s    99%  100%  :f   52%    0%      32      0      0       0      0       0      0
 25%   4703      0      0    4819   68789  85240   85096  35739       0      0       0      0    16     98%   16%  :    29%    0%     116      0      0       0      0       0      0
 28%   7787      0      0    7789   33609  40434  180092  67512       0      0       0      0    15     99%   39%  Ff   41%    0%       2      0      0       0      0       0      0
 29%   5833      0      0    5882   83077  92599  262102 176406       0      0       0      0     2s    99%  100%  :f   58%    0%      49      0      0       0      0       0      0
 30%   7014      0      0    7017   41692  51507  238474 158849       0      0       0      0     2s   100%  100%  :f   51%    0%       3      0      0       0      0       0      0
 CPU    NFS   CIFS   HTTP   Total     Net   kB/s     HDD   kB/s     SSD   kB/s    Tape   kB/s  Cache  Cache    CP  CP   HDD   SSD   OTHER    FCP  iSCSI     FCP   kB/s   iSCSI   kB/s
                                       in    out    read  write    read  write    read  write    age    hit  time  ty  util  util                            in    out      in    out
 27%   7492      0      0    7493   51511  48908   91750  42720       0      0       0      0     1s   100%   24%  :    28%    0%       1      0      0       0      0       0      0
 31%   7774      0      0    7860   62884  66643  209655 108681       0      0       0      0     0s    99%   47%  Ff   43%    0%      86      0      0       0      0       0      0
 30%   6821      0      0    6823   49210  51949  269885 186742       0      0       0      0     1s    98%  100%  :f   67%    0%       2      0      0       0      0       0      0
 27%   6395      0      0    6399   67232  59741  210891 131802       0      0       0      0     2s    99%   75%  :    59%    0%       4      0      0       0      0       0      0
 29%   6337      0      0    6345   90789  96133  182726  54840       0      0       0      0    16     96%   23%  Ff   48%    0%       8      0      0       0      0       0      0
 30%   6868      0      0    6933   77738  73656  267878 180631       0      0       0      0     0s    94%  100%  :f   62%    0%      65      0      0       0      0       0      0
 29%   6293      0      0    6310   64454  60311  233872 191236       0      0       0      0     1s    98%  100%  :f   68%    0%      17      0      0       0      0       0      0
 33%   8378      0      0    8393  124158 110103  223550 102973       0      0       0      0     0s    99%   48%  Ff   55%    0%      15      0      0       0      0       0      0
 29%   6984      0      0    7114   65241  66160  263378 172381       0      0       0      0     1s    99%  100%  :f   62%    0%     130      0      0       0      0       0      0
 27%   6722      0      0    6724   64227  58330  207772 150747       0      0       0      0     1s    99%   89%  :    59%    0%       2      0      0       0      0       0      0
 29%   5532      0      0    5608   74293  78865  227111  98864       0      0       0      0    16     99%   52%  Ff   57%    0%      76      0      0       0      0       0      0
 27%   5460      0      0    5489   42499  36822  273346 189550       0      0       0      0     1s    99%  100%  :f   67%    0%      29      0      0       0      0       0      0
 27%   5894      0      0    5895   61324  51505  182043 131950       0      0       0      0     2s    97%   65%  :    55%    0%       1      0      0       0      0       0      0
 30%   7311      0      0    7340  105207  95005  174800  71820       0      0       0      0     0s    92%   30%  Ff   45%    0%      29      0      0       0      0       0      0
 29%   6537      0      0    6543   82905  74366  260815 179365       0      0       0      0     0s    89%  100%  :f   67%    0%       6      0      0       0      0       0      0
 29%   6355      0      0    6362  113855  95788  206074 168948       0      0       0      0     0s    92%  100%  :f   61%    0%       7      0      0       0      0       0      0
 29%   4965      0      0    4996   77234  62313  238240 132786       0      0       0      0     0s    91%   63%  Ff   54%    0%      31      0      0       0      0       0      0
 28%   5234      0      0    5278   75642  53328  267913 183121       0      0       0      0     0s    91%  100%  :f   71%    0%      44      0      0       0      0       0      0
 34%   6234      0      0    6236  171615  64920  258128 198922       0      0       0      0    14     91%   83%  Fn   58%    0%       2      0      0       0      0       0      0
 29%   5277      0      0    5307   96090  69181  261586 183499       0      0       0      0     0s    91%  100%  :f   66%    0%      30      0      0       0      0       0      0
